,T0,T1,T2,u0,u1,u2,Ta0,Ta1,Ta2,y
12132,0.214179221,0.211878277,0.223771502,0,0.000838463,0,0.56,0.551666667,0.543333333,-0.059413126
12133,0.202296596,0.214179221,0.211878277,0,0,0.000838463,0.568333333,0.56,0.551666667,0.001344247
12134,0.202565446,0.202296596,0.214179221,0,0,0,0.576666667,0.568333333,0.56,-0.077829068
12135,0.186999632,0.202565446,0.202296596,0.002825002,0,0,0.588333333,0.576666667,0.568333333,-0.003438122
12136,0.186312008,0.186999632,0.202565446,0,0.002825002,0,0.6,0.588333333,0.576666667,-0.037444529
12137,0.178823102,0.186312008,0.186999632,0,0,0.002825002,0.611666667,0.6,0.588333333,0.035876498
12138,0.185998401,0.178823102,0.186312008,0,0,0,0.623333333,0.611666667,0.6,-0.05241785
12139,0.175514832,0.185998401,0.178823102,0,0,0,0.619166667,0.623333333,0.611666667,-0.063917024
12140,0.162731427,0.175514832,0.185998401,0.00593757,0,0,0.615,0.619166667,0.623333333,-0.071010868
12141,0.148529253,0.162731427,0.175514832,0.005181537,0.00593757,0,0.610833333,0.615,0.619166667,-0.053555325
12142,0.137818188,0.148529253,0.162731427,0.003178033,0.005181537,0.00593757,0.606666667,0.610833333,0.615,-0.040539572
12143,0.129710274,0.137818188,0.148529253,0.000251083,0.003178033,0.005181537,0.61,0.606666667,0.610833333,-0.022871017
12144,0.12513607,0.129710274,0.137818188,0,0.000251083,0.003178033,0.613333333,0.61,0.606666667,-0.074886526
12145,0.110158765,0.12513607,0.129710274,0.004033968,0,0.000251083,0.616666667,0.613333333,0.61,-0.088421523
12146,0.09247446,0.110158765,0.12513607,0.00822988,0.004033968,0,0.62,0.616666667,0.613333333,-0.017298455
12147,0.089014769,0.09247446,0.110158765,0.005110564,0.00822988,0.004033968,0.621666667,0.62,0.616666667,-0.021681551
12148,0.084678459,0.089014769,0.09247446,0.002694813,0.005110564,0.00822988,0.623333333,0.621666667,0.62,-0.04873948
12149,0.074930563,0.084678459,0.089014769,0.003676727,0.002694813,0.005110564,0.625,0.623333333,0.621666667,-0.066256838
12150,0.061679196,0.074930563,0.084678459,0.007243882,0.003676727,0.002694813,0.626666667,0.625,0.623333333,-0.063936316
12151,0.048891933,0.061679196,0.074930563,0.011276497,0.007243882,0.003676727,0.641666667,0.626666667,0.625,-0.015159009
12152,0.045860131,0.048891933,0.061679196,0.010328829,0.011276497,0.007243882,0.656666667,0.641666667,0.626666667,-0.061196279
12153,0.033620875,0.045860131,0.048891933,0.01492061,0.010328829,0.011276497,0.671666667,0.656666667,0.641666667,-0.044125423
12154,0.02479579,0.033620875,0.045860131,0.01820075,0.01492061,0.010328829,0.686666667,0.671666667,0.656666667,-0.03025882
12155,0.018744026,0.02479579,0.033620875,0.020353402,0.01820075,0.01492061,0.691666667,0.686666667,0.671666667,-0.062870293
12156,0.006169968,0.018744026,0.02479579,0.026646934,0.020353402,0.01820075,0.696666667,0.691666667,0.686666667,0.031551016
12157,0.012480171,0.006169968,0.018744026,0.022623207,0.026646934,0.020353402,0.701666667,0.696666667,0.691666667,0.018362418
12158,0.016152654,0.012480171,0.006169968,0.019787582,0.022623207,0.026646934,0.706666667,0.701666667,0.696666667,0.078316029
12159,0.03181586,0.016152654,0.012480171,0.009753342,0.019787582,0.022623207,0.6975,0.706666667,0.701666667,-0.002502942
12160,0.031315272,0.03181586,0.016152654,0.008277804,0.009753342,0.019787582,0.688333333,0.6975,0.706666667,0.022385066
12161,0.035792285,0.031315272,0.03181586,0.003926476,0.008277804,0.009753342,0.679166667,0.688333333,0.6975,-0.063114163
12162,0.023169452,0.035792285,0.031315272,0.009301334,0.003926476,0.008277804,0.67,0.679166667,0.688333333,-0.068526323
12163,0.009464188,0.023169452,0.035792285,0.01600888,0.009301334,0.003926476,0.674166667,0.67,0.679166667,-0.103203911
12164,-0.011176594,0.009464188,0.023169452,0.027523548,0.01600888,0.009301334,0.678333333,0.674166667,0.67,0.006046829
12165,-0.009967229,-0.011176594,0.009464188,0.027439007,0.027523548,0.01600888,0.6825,0.678333333,0.674166667,0.028545032
12166,-0.004258222,-0.009967229,-0.011176594,0.024662488,0.027439007,0.027523548,0.686666667,0.6825,0.678333333,0.015559076
12167,-0.001146407,-0.004258222,-0.009967229,0.02308383,0.024662488,0.027439007,0.683333333,0.686666667,0.6825,0.068956214
12168,0.012644836,-0.001146407,-0.004258222,0.015102628,0.02308383,0.024662488,0.68,0.683333333,0.686666667,0.006703453
12169,0.013985527,0.012644836,-0.001146407,0.013618068,0.015102628,0.02308383,0.676666667,0.68,0.683333333,-0.100973875
12170,-0.006209248,0.013985527,0.012644836,0.024621379,0.013618068,0.015102628,0.673333333,0.676666667,0.68,-0.019299236
12171,-0.010069096,-0.006209248,0.013985527,0.027217915,0.024621379,0.013618068,0.65,0.673333333,0.676666667,0.004216813
12172,-0.009225733,-0.010069096,-0.006209248,0.027285348,0.027217915,0.024621379,0.626666667,0.65,0.673333333,0.009606668
12173,-0.007304399,-0.009225733,-0.010069096,0.026677111,0.027285348,0.027217915,0.603333333,0.626666667,0.65,-0.106719666
12174,-0.028648333,-0.007304399,-0.009225733,0.039533538,0.026677111,0.027285348,0.58,0.603333333,0.626666667,-0.006958429
12175,-0.030040019,-0.028648333,-0.007304399,0.041936929,0.039533538,0.026677111,0.573333333,0.58,0.603333333,0.105786198
12176,-0.008882779,-0.030040019,-0.028648333,0.031264096,0.041936929,0.039533538,0.566666667,0.573333333,0.58,0.085714156
12177,0.008260052,-0.008882779,-0.030040019,0.021757599,0.031264096,0.041936929,0.56,0.566666667,0.573333333,-0.012695744
12178,0.005720903,0.008260052,-0.008882779,0.022779877,0.021757599,0.031264096,0.553333333,0.56,0.566666667,-0.040168821
12179,-0.002312861,0.005720903,0.008260052,0.027148412,0.022779877,0.021757599,0.531666667,0.553333333,0.56,-0.062446678
12180,-0.014802196,-0.002312861,0.005720903,0.03456235,0.027148412,0.022779877,0.51,0.531666667,0.553333333,-0.049344566
12181,-0.024671109,-0.014802196,-0.002312861,0.04114156,0.03456235,0.027148412,0.488333333,0.51,0.531666667,0.052835227
12182,-0.014104064,-0.024671109,-0.014802196,0.036348067,0.04114156,0.03456235,0.466666667,0.488333333,0.51,-0.124044576
12183,-0.038912979,-0.014104064,-0.024671109,0.051603493,0.036348067,0.04114156,0.4625,0.466666667,0.488333333,0.069239373
12184,-0.025065104,-0.038912979,-0.014104064,0.045687399,0.051603493,0.036348067,0.458333333,0.4625,0.466666667,-0.00643473
12185,-0.02635205,-0.025065104,-0.038912979,0.047830623,0.045687399,0.051603493,0.454166667,0.458333333,0.4625,-0.044058684
12186,-0.035163787,-0.02635205,-0.025065104,0.054434806,0.047830623,0.045687399,0.45,0.454166667,0.458333333,0.080553012
12187,-0.019053185,-0.035163787,-0.02635205,0.046990498,0.054434806,0.047830623,0.440833333,0.45,0.454166667,0.008360934
12188,-0.017380998,-0.019053185,-0.035163787,0.047073566,0.046990498,0.054434806,0.431666667,0.440833333,0.45,0.021187985
12189,-0.013143401,-0.017380998,-0.019053185,0.045567245,0.047073566,0.046990498,0.4225,0.431666667,0.440833333,-0.048410825
12190,-0.022825566,-0.013143401,-0.017380998,0.051945364,0.045567245,0.047073566,0.413333333,0.4225,0.431666667,-0.024955674
12191,-0.027816701,-0.022825566,-0.013143401,0.056124946,0.051945364,0.045567245,0.409166667,0.413333333,0.4225,-0.056550567
12192,-0.039126814,-0.027816701,-0.022825566,0.064267885,0.056124946,0.051945364,0.405,0.409166667,0.413333333,0.048179129
12193,-0.029490989,-0.039126814,-0.027816701,0.060820698,0.064267885,0.056124946,0.400833333,0.405,0.409166667,0.044672683
12194,-0.020556452,-0.029490989,-0.039126814,0.057247273,0.060820698,0.064267885,0.396666667,0.400833333,0.405,0.055888302
12195,-0.009378792,-0.020556452,-0.029490989,0.051868997,0.057247273,0.060820698,0.39,0.396666667,0.400833333,0.027094093
12196,-0.003959973,-0.009378792,-0.020556452,0.049229063,0.051868997,0.057247273,0.383333333,0.39,0.396666667,-0.066234111
12197,-0.017206795,-0.003959973,-0.009378792,0.057176375,0.049229063,0.051868997,0.376666667,0.383333333,0.39,-0.04830106
12198,-0.026867007,-0.017206795,-0.003959973,0.063767431,0.057176375,0.049229063,0.37,0.376666667,0.383333333,-0.073267159
12199,-0.041520439,-0.026867007,-0.017206795,0.073807878,0.063767431,0.057176375,0.3675,0.37,0.376666667,-0.062653026
12200,-0.054051044,-0.041520439,-0.026867007,0.083424089,0.073807878,0.063767431,0.365,0.3675,0.37,0.05106902
12201,-0.04383724,-0.054051044,-0.041520439,0.080468872,0.083424089,0.073807878,0.3625,0.365,0.3675,-0.036222291
12202,-0.051081698,-0.04383724,-0.054051044,0.087130208,0.080468872,0.083424089,0.36,0.3625,0.365,-0.052559484
12203,-0.061593595,-0.051081698,-0.04383724,0.09610002,0.087130208,0.080468872,0.354166667,0.36,0.3625,0.004630484
12204,-0.060667498,-0.061593595,-0.051081698,0.098981664,0.09610002,0.087130208,0.348333333,0.354166667,0.36,0.104692958
12205,-0.039728907,-0.060667498,-0.061593595,0.090137902,0.098981664,0.09610002,0.3425,0.348333333,0.354166667,0.005180753
12206,-0.038692756,-0.039728907,-0.060667498,0.091740642,0.090137902,0.098981664,0.336666667,0.3425,0.348333333,0.01258862
12207,-0.036175032,-0.038692756,-0.039728907,0.092421567,0.091740642,0.090137902,0.34,0.336666667,0.3425,-0.004470974
12208,-0.037069227,-0.036175032,-0.038692756,0.094952905,0.092421567,0.091740642,0.343333333,0.34,0.336666667,0.021782327
12209,-0.032712761,-0.037069227,-0.036175032,0.094471035,0.094952905,0.092421567,0.346666667,0.343333333,0.34,-0.028493659
12210,-0.038411493,-0.032712761,-0.037069227,0.099612671,0.094471035,0.094952905,0.35,0.346666667,0.343333333,0.067658647
12211,-0.024879764,-0.038411493,-0.032712761,0.093853134,0.099612671,0.094471035,0.348333333,0.35,0.346666667,-0.011809257
12212,-0.027241615,-0.024879764,-0.038411493,0.09661309,0.093853134,0.099612671,0.346666667,0.348333333,0.35,0.001213992
12213,-0.026998817,-0.027241615,-0.024879764,0.09798488,0.09661309,0.093853134,0.345,0.346666667,0.348333333,0.035529234
12214,-0.01989297,-0.026998817,-0.027241615,0.095339737,0.09798488,0.09661309,0.343333333,0.345,0.346666667,-0.017487447
12215,-0.02339046,-0.01989297,-0.026998817,0.098485104,0.095339737,0.09798488,0.355,0.343333333,0.345,-0.002361361
12216,-0.023862732,-0.02339046,-0.01989297,0.100060066,0.098485104,0.095339737,0.366666667,0.355,0.343333333,-0.044442738
12217,-0.032751279,-0.023862732,-0.02339046,0.10657076,0.100060066,0.098485104,0.378333333,0.366666667,0.355,0.006382586
12218,-0.031474762,-0.032751279,-0.023862732,0.10764564,0.10657076,0.100060066,0.39,0.378333333,0.366666667,0.014773036
12219,-0.028520155,-0.031474762,-0.032751279,0.107670717,0.10764564,0.10657076,0.4225,0.39,0.378333333,-0.021344651
12220,-0.032789085,-0.028520155,-0.031474762,0.11174538,0.107670717,0.10764564,0.455,0.4225,0.39,-0.038583952
12221,-0.040505876,-0.032789085,-0.028520155,0.118068457,0.11174538,0.107670717,0.4875,0.455,0.4225,0.105265245
12222,-0.019452827,-0.040505876,-0.032789085,0.108037838,0.118068457,0.11174538,0.52,0.4875,0.455,0.00534747
12223,-0.018383333,-0.019452827,-0.040505876,0.108494679,0.108037838,0.118068457,0.556666667,0.52,0.4875,0.001223565
12224,-0.01813862,-0.018383333,-0.019452827,0.109373226,0.108494679,0.108037838,0.593333333,0.556666667,0.52,-0.025250518
12225,-0.023188723,-0.01813862,-0.018383333,0.113326821,0.109373226,0.108494679,0.63,0.593333333,0.556666667,0.024300102
12226,-0.018328703,-0.023188723,-0.01813862,0.111780071,0.113326821,0.109373226,0.666666667,0.63,0.593333333,0.010101703
12227,-0.016308362,-0.018328703,-0.023188723,0.111619801,0.111780071,0.113326821,0.673333333,0.666666667,0.63,0.011909016
12228,-0.013926559,-0.016308362,-0.018328703,0.111136436,0.111619801,0.111780071,0.68,0.673333333,0.666666667,0.022543017
12229,-0.009417956,-0.013926559,-0.016308362,0.109280115,0.111136436,0.111619801,0.686666667,0.68,0.673333333,-0.034817101
12230,-0.016381376,-0.009417956,-0.013926559,0.11386533,0.109280115,0.111136436,0.693333333,0.686666667,0.68,-0.056211464
12231,-0.027623669,-0.016381376,-0.009417956,0.12133341,0.11386533,0.109280115,0.689166667,0.693333333,0.686666667,-0.011568899
12232,-0.029937449,-0.027623669,-0.016381376,0.124217763,0.12133341,0.11386533,0.685,0.689166667,0.693333333,0.052300481
12233,-0.019477353,-0.029937449,-0.027623669,0.119779232,0.124217763,0.12133341,0.680833333,0.685,0.689166667,0.032429254
12234,-0.012991502,-0.019477353,-0.029937449,0.117077894,0.119779232,0.124217763,0.676666667,0.680833333,0.685,0.036258273
12235,-0.005739847,-0.012991502,-0.019477353,0.113569513,0.117077894,0.119779232,0.6825,0.676666667,0.680833333,-0.016203362
12236,-0.00898052,-0.005739847,-0.012991502,0.115778785,0.113569513,0.117077894,0.688333333,0.6825,0.676666667,0.032080973
12237,-0.002564325,-0.00898052,-0.005739847,0.112534923,0.115778785,0.113569513,0.694166667,0.688333333,0.6825,0.039026004
12238,0.005240876,-0.002564325,-0.00898052,0.108124352,0.112534923,0.115778785,0.7,0.694166667,0.688333333,0.038827969
12239,0.01300647,0.005240876,-0.002564325,0.103303262,0.108124352,0.112534923,0.698333333,0.7,0.694166667,0.0076893
12240,0.01454433,0.01300647,0.005240876,0.101683595,0.103303262,0.108124352,0.696666667,0.698333333,0.7,-0.054743493
12241,0.003595631,0.01454433,0.01300647,0.107262318,0.101683595,0.103303262,0.695,0.696666667,0.698333333,-0.053338758
12242,-0.00707212,0.003595631,0.01454433,0.113285416,0.107262318,0.101683595,0.693333333,0.695,0.696666667,-0.048540773
12243,-0.016780275,-0.00707212,0.003595631,0.119341401,0.113285416,0.107262318,0.695833333,0.693333333,0.695,0.113319466
12244,0.005883618,-0.016780275,-0.00707212,0.107053035,0.119341401,0.113285416,0.698333333,0.695833333,0.693333333,0.054518652
12245,0.016787349,0.005883618,-0.016780275,0.100365658,0.107053035,0.119341401,0.700833333,0.698333333,0.695833333,-0.041878563
12246,0.008411636,0.016787349,0.005883618,0.104318859,0.100365658,0.107053035,0.703333333,0.700833333,0.698333333,0.044228165
12247,0.017257269,0.008411636,0.016787349,0.098691594,0.104318859,0.100365658,0.7025,0.703333333,0.700833333,0.062176159
12248,0.029692501,0.017257269,0.008411636,0.090478971,0.098691594,0.104318859,0.701666667,0.7025,0.703333333,-0.049609593
12249,0.019770582,0.029692501,0.017257269,0.094617174,0.090478971,0.098691594,0.700833333,0.701666667,0.7025,0.00456999
12250,0.02068458,0.019770582,0.029692501,0.092985643,0.094617174,0.090478971,0.7,0.700833333,0.701666667,0.062912764
12251,0.033267133,0.02068458,0.019770582,0.084496677,0.092985643,0.094617174,0.7,0.7,0.700833333,0.036867739
12252,0.040640681,0.033267133,0.02068458,0.078347267,0.084496677,0.092985643,0.7,0.7,0.7,-0.039470499
12253,0.032746581,0.040640681,0.033267133,0.080694343,0.078347267,0.084496677,0.7,0.7,0.7,-0.026960061
12254,0.027354569,0.032746581,0.040640681,0.082020429,0.080694343,0.078347267,0.7,0.7,0.7,-0.019355088
12255,0.023483551,0.027354569,0.032746581,0.082758824,0.082020429,0.080694343,0.6975,0.7,0.7,-0.059569256
12256,0.0115697,0.023483551,0.027354569,0.088403929,0.082758824,0.082020429,0.695,0.6975,0.7,0.040186865
12257,0.019607073,0.0115697,0.023483551,0.0830727,0.088403929,0.082758824,0.6925,0.695,0.6975,0.077959812
12258,0.035199035,0.019607073,0.0115697,0.072888107,0.0830727,0.088403929,0.69,0.6925,0.695,0.00051753
12259,0.035302541,0.035199035,0.019607073,0.070872226,0.072888107,0.0830727,0.685833333,0.69,0.6925,-0.011919463
12260,0.032918649,0.035302541,0.035199035,0.070301578,0.070872226,0.072888107,0.681666667,0.685833333,0.69,-0.013386766
12261,0.030241295,0.032918649,0.035302541,0.070034554,0.070301578,0.070872226,0.6775,0.681666667,0.685833333,-0.007197957
12262,0.028801704,0.030241295,0.032918649,0.069194243,0.070034554,0.070301578,0.673333333,0.6775,0.681666667,-0.024251098
12263,0.023951484,0.028801704,0.030241295,0.070423443,0.069194243,0.070034554,0.668333333,0.673333333,0.6775,-0.027240175
12264,0.018503449,0.023951484,0.028801704,0.072270826,0.070423443,0.069194243,0.663333333,0.668333333,0.673333333,-0.023478482
12265,0.013807753,0.018503449,0.023951484,0.073982013,0.072270826,0.070423443,0.658333333,0.663333333,0.668333333,0.042489895
12266,0.022305732,0.013807753,0.018503449,0.068257761,0.073982013,0.072270826,0.653333333,0.658333333,0.663333333,0.013794456
12267,0.025064623,0.022305732,0.013807753,0.0654092,0.068257761,0.073982013,0.648333333,0.653333333,0.658333333,0.029091626
12268,0.030882948,0.025064623,0.022305732,0.060622698,0.0654092,0.068257761,0.643333333,0.648333333,0.653333333,-0.039157015
12269,0.023051545,0.030882948,0.025064623,0.063475297,0.060622698,0.0654092,0.638333333,0.643333333,0.648333333,-0.030199058
12270,0.017011734,0.023051545,0.030882948,0.065717879,0.063475297,0.060622698,0.633333333,0.638333333,0.643333333,0.026884464
12271,0.022388626,0.017011734,0.023051545,0.061636262,0.065717879,0.063475297,0.6275,0.633333333,0.638333333,-0.053894205
12272,0.011609786,0.022388626,0.017011734,0.066680107,0.061636262,0.065717879,0.621666667,0.6275,0.633333333,-0.043665229
12273,0.00287674,0.011609786,0.022388626,0.071129396,0.066680107,0.061636262,0.615833333,0.621666667,0.6275,0.080125082
12274,0.018901756,0.00287674,0.011609786,0.06162165,0.071129396,0.066680107,0.61,0.615833333,0.621666667,0.073343255
12275,0.033570407,0.018901756,0.00287674,0.05201484,0.06162165,0.071129396,0.6,0.61,0.615833333,0.032378966
12276,0.040046201,0.033570407,0.018901756,0.046372271,0.05201484,0.06162165,0.59,0.6,0.61,-0.04838011
12277,0.030370179,0.040046201,0.033570407,0.049791828,0.046372271,0.05201484,0.58,0.59,0.6,0.023371167
12278,0.035044412,0.030370179,0.040046201,0.04537796,0.049791828,0.046372271,0.57,0.58,0.59,-0.00872636
12279,0.03329914,0.035044412,0.030370179,0.044449123,0.04537796,0.049791828,0.564166667,0.57,0.58,0.019943997
12280,0.037287939,0.03329914,0.035044412,0.040272372,0.044449123,0.04537796,0.558333333,0.564166667,0.57,-0.038247439
12281,0.029638452,0.037287939,0.03329914,0.042663021,0.040272372,0.044449123,0.5525,0.558333333,0.564166667,0.035051362
12282,0.036648724,0.029638452,0.037287939,0.036927114,0.042663021,0.040272372,0.546666667,0.5525,0.558333333,0.012875518
12283,0.039223828,0.036648724,0.029638452,0.03338893,0.036927114,0.042663021,0.546666667,0.546666667,0.5525,-0.061342847
12284,0.026955258,0.039223828,0.036648724,0.038366494,0.03338893,0.036927114,0.546666667,0.546666667,0.546666667,-0.092993145
12285,0.008356629,0.026955258,0.039223828,0.04771818,0.038366494,0.03338893,0.546666667,0.546666667,0.546666667,-0.013949847
12286,0.00556666,0.008356629,0.026955258,0.048881405,0.04771818,0.038366494,0.546666667,0.546666667,0.546666667,0.009081669
12287,0.007382994,0.00556666,0.008356629,0.047512618,0.048881405,0.04771818,0.543333333,0.546666667,0.546666667,-0.008790923
12288,0.005624809,0.007382994,0.00556666,0.04812806,0.047512618,0.048881405,0.54,0.543333333,0.546666667,-0.04319807
12289,-0.003014805,0.005624809,0.007382994,0.052855345,0.04812806,0.047512618,0.536666667,0.54,0.543333333,0.011108019
12290,-0.000793201,-0.003014805,0.005624809,0.051726899,0.052855345,0.04812806,0.533333333,0.536666667,0.54,-0.036345283
