x0,x1,y
1.0098513462432002,0.7318143865815768,0.2677520060826539
1.277603352325854,1.0098513462432002,0.23893821703383056
1.5165415693596846,1.277603352325854,0.1952529699990213
1.711794539358706,1.5165415693596846,0.14522552205167516
1.8570200614103811,1.711794539358706,0.09624537378032594
1.953265435190707,1.8570200614103811,0.055039765886505165
2.008305201077212,1.953265435190707,0.022959069806411492
-1.4101882526119933,-1.4875454692978165,0.08309738421527268
-1.3270908683967206,-1.4101882526119933,0.08924143776559279
-1.2378494306311278,-1.3270908683967206,0.09660083097113348
-1.1412485996599944,-1.2378494306311278,0.10527877616214054
-1.0359698234978538,-1.1412485996599944,0.11537578192565712
-0.9205940415721967,-1.0359698234978538,0.12699235684872545
-0.7936016847234713,-0.9205940415721967,0.1402290095183899
-0.6533726752050814,-0.7936016847234713,0.1551862485216925
-0.49818642668338886,-0.6533726752050814,0.17196458244567703
-0.32622184423771183,-0.49818642668338886,0.19066451987738642
-0.13555732436032542,-0.32622184423771183,0.21136086442569368
0.07580354006536826,-0.13555732436032542,0.23253309011061402
0.3083366301759823,0.07580354006536826,0.2508384771790772
0.5591751073550595,0.3083366301759823,0.26219673065026616
0.8213718380053256,0.5591751073550595,0.26158417453499805
1.0829560125403237,0.8213718380053256,0.24521270835550912
1.3281687208958328,1.0829560125403237,0.21314016140076308
1.541308882296596,1.3281687208958328,0.170846262459873
1.712155144756469,1.541308882296596,0.12469446762050551
1.8368496123769744,1.712155144756469,0.08085022520993435
1.9176998375869088,1.8368496123769744,0.044025249845045966
1.9617250874319547,1.9176998375869088,0.014944483980978696
1.9766695714129334,1.9617250874319547,-0.007274909544245922
1.9693946618686875,1.9766695714129334,-0.023569144217358007
1.9458255176513295,1.9693946618686875,-0.03571385114146741
1.910111666509862,1.9458255176513295,-0.04523966988422923
1.8648719966256329,1.910111666509862,-0.05275204336218242
1.8121199532634504,1.8648719966256329,-0.059033317209181924
1.7530866360542685,1.8121199532634504,-0.06470114874690092
1.6883854873073676,1.7530866360542685,-0.07004852738551093
1.6183369599218567,1.6883854873073676,-0.07538067009433491
1.5429562898275218,1.6183369599218567,-0.08093071702947463
1.4620255727980471,1.5429562898275218,-0.08690447595095008
1.375121096847097,1.4620255727980471,-0.09352080314601396
1.281600293701083,1.375121096847097,-0.10099855490192144
1.1806017387991616,1.281600293701083,-0.10955853534031346
1.0710432034588482,1.1806017387991616,-0.11948450402267641
0.9515586994361718,1.0710432034588482,-0.13111526664153472
0.820443432794637,0.9515586994361718,-0.1447584297656611
0.6756850030289759,0.820443432794637,-0.16071897246628597
0.51496603056269,0.6756850030289759,-0.179023923529404
0.335942107033286,0.51496603056269,-0.20036894191014315
0.13557316512314282,0.335942107033286,-0.22354264686308595
-0.08796948173994312,0.13557316512314282,-0.24632380001635712
-0.33429328175630024,-0.08796948173994312,-0.2664177300605559
-0.6007110118168562,-0.33429328175630024,-0.2781431427238059
-0.8788541545406621,-0.6007110118168562,-0.2751043058619942
-1.1539584604026563,-0.8788541545406621,-0.2551283956767567
-1.409086856079413,-1.1539584604026563,-0.21764456138689026
-1.6267314174663032,-1.409086856079413,-0.16934672796914696
-0.3513283042788573,-0.19845624841773146,-0.16357602087249812
-0.5149043251513554,-0.3513283042788573,-0.1703699285588457
-0.6852742537102011,-0.5149043251513554,-0.17206132316357403
-0.8573355768737752,-0.6852742537102011,-0.16781748073190106
-1.0251530576056762,-0.8573355768737752,-0.1568056773090447
-1.181958734914721,-1.0251530576056762,-0.1385399320969214
-1.3204986670116423,-1.181958734914721,-0.11529832288752995
-1.4357969898991723,-1.3204986670116423,-0.08956770163592531
-1.5253646915350976,-1.4357969898991723,-0.06334847827119372
-1.5887131698062913,-1.5253646915350976,-0.03865760848311384
-1.6273707782894051,-1.5887131698062913,-0.01711310225299134
-1.6444838805423965,-1.6273707782894051,0.0012708641580909674
-1.6432130163843055,-1.6444838805423965,0.016827120369974136
